n_it,design,vsr,timeTrend,useLogReg,modelTT,maxN,burnin,interimfrequency,blockcontrol,threshold0,activetowin,futility,armDropFixed,spendingFunParam
10000,rar,null,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,nugget,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,mixed,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twolow,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twohigh,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,threemixed,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,null,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,nugget,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,mixed,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twolow,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twohigh,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,threemixed,flat,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,armdropmax,null,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,nugget,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,mixed,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,twolow,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,twohigh,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,threemixed,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,null,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,nugget,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,mixed,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,twolow,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,twohigh,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,threemixed,flat,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,rar,null,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,nugget,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,mixed,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twolow,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twohigh,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,threemixed,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,null,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,nugget,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,mixed,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twolow,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twohigh,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,threemixed,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,armdropmax,null,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,nugget,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,mixed,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,twolow,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,twohigh,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,threemixed,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,null,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,nugget,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,mixed,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,twolow,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,twohigh,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,threemixed,linearUp,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,rar,null,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,nugget,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,mixed,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twolow,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twohigh,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,threemixed,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,null,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,nugget,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,mixed,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twolow,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twohigh,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,threemixed,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,armdropmax,null,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,nugget,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,mixed,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,twolow,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,twohigh,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,threemixed,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,null,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,nugget,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,mixed,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,twolow,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,twohigh,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,threemixed,linearDown,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,rar,null,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,nugget,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,mixed,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twolow,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twohigh,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,threemixed,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,null,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,nugget,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,mixed,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twolow,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twohigh,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,threemixed,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,armdropmax,null,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,nugget,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,mixed,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,twolow,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,twohigh,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdropmax,threemixed,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,null,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,nugget,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,mixed,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,twolow,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,twohigh,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,armdroppbo,threemixed,seasonal,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
10000,rar,null,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,nugget,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,mixed,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twolow,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,twohigh,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,rar,threemixed,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,null,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,nugget,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,mixed,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twolow,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,twohigh,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,fixed,threemixed,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,FALSE,FALSE,FALSE,-0.5
10000,armdropmax,null,changepoint,TRUE,TRUE,240,48,24,8,0.0833333,TRUE,FALSE,FALSE,-0.5
